dataset_version,cutoff_utc,issue,board_status,board_priority,board_assignee,release_state,agents,first_utc,last_utc,measured_duration,artifact_count,done_records,pass_gate_events,block_gate_events,rework_events,test_gate_count,build_gate_count,review_gate_count,runtime_mutation_count,rollback_event_count,candidate_shas,merge_ready_sha,blocker_owner,next_executable_action,dependencies,human_blockers,latest_decisive_evidence,latest_decisive_evidence_sha256,artifact_path,artifact_kind,artifact_timestamp_utc,artifact_sha256,artifact_status,idempotency_key
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-ephemeral-db-runner-peer-review.md,evidence,2026-07-27T11:57:37Z,f257707db6504f7b62db262d67a3e819132cc42f1ba6b843a80f46989d83c44a,ACTIVE,release-ledger:v1:ORQ-26:f257707db6504f7b62db262d67a3e819132cc42f1ba6b843a80f46989d83c44a
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-official-ci-gate-plan.md,evidence,2026-07-27T12:01:00Z,e777f94bc98f80a7e8474eb3d10666376f996cd0d2dc0776033744d3b55d3e55,ACTIVE,release-ledger:v1:ORQ-26:e777f94bc98f80a7e8474eb3d10666376f996cd0d2dc0776033744d3b55d3e55
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/CHECKOUT__Agy-P0-A8__gtl-orq26-official-ci-gate-peer-review__20260727T120224Z.json,checkin,2026-07-27T12:02:24Z,57fdeda73af3b266e60f4b51d96c4bed8abba2d0177122835ff10d0bd7f0743d,ACTIVE,release-ledger:v1:ORQ-26:57fdeda73af3b266e60f4b51d96c4bed8abba2d0177122835ff10d0bd7f0743d
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/CHECKOUT__Antigravity__GTL-64-OFFICIAL-CI-GATE-PLAN__20260727T120224Z.json,checkin,2026-07-27T12:02:24Z,97e86267b85c29529bf3c78e6dde66df8d661fcf442545d6e9e36112f643ec86,ACTIVE,release-ledger:v1:ORQ-26:97e86267b85c29529bf3c78e6dde66df8d661fcf442545d6e9e36112f643ec86
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-official-ci-gate-peer-review.md,evidence,2026-07-27T12:02:24Z,a28b35e143d2265ef940cd2b19fa43e77ae8789290a8b55b2016db7f8b71c1ad,ACTIVE,release-ledger:v1:ORQ-26:a28b35e143d2265ef940cd2b19fa43e77ae8789290a8b55b2016db7f8b71c1ad
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-root-ci-manifest-peer-review.md,evidence,2026-07-27T12:07:00Z,41612d28a9aacb81cf57a9312004da557948870dfe1851d275e4f9d640ba055e,ACTIVE,release-ledger:v1:ORQ-26:41612d28a9aacb81cf57a9312004da557948870dfe1851d275e4f9d640ba055e
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/Antigravity__GTL-ORQ26-CI-MANIFEST-PEER-REVIEW__20260727T120736Z.json,checkin,2026-07-27T12:07:36Z,2858868489b66bb1bc5bcec85b3332d38189bef02de32f9c55d1821b6f9cc3c3,ACTIVE,release-ledger:v1:ORQ-26:2858868489b66bb1bc5bcec85b3332d38189bef02de32f9c55d1821b6f9cc3c3
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/CHECKOUT__Agy-P0-A8__gtl-orq26-root-ci-manifest-v2-peer-review__20260727T121453Z.json,checkin,2026-07-27T12:14:53Z,8cbf571fee103e8d689a114e7a68a93eee0fdec8c61d515195263a5ee2eb706c,ACTIVE,release-ledger:v1:ORQ-26:8cbf571fee103e8d689a114e7a68a93eee0fdec8c61d515195263a5ee2eb706c
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-root-ci-manifest-v2-peer-review.md,evidence,2026-07-27T12:14:53Z,d4f6bca0f12cb14f20032b210889dc34a44d22958c3ed1c16d23daccfc4586f6,ACTIVE,release-ledger:v1:ORQ-26:d4f6bca0f12cb14f20032b210889dc34a44d22958c3ed1c16d23daccfc4586f6
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/CHECKOUT__Codex56-B__ORQ-26-OFFICIAL-CI-EXECUTION-BLOCKED-AUTH__20260727T123646Z.json,checkin,2026-07-27T12:36:46Z,396151658be6073945e2b84ed9a34ad4f55c995cf5e23423f091352f50c9d142,ACTIVE,release-ledger:v1:ORQ-26:396151658be6073945e2b84ed9a34ad4f55c995cf5e23423f091352f50c9d142
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/CHECKOUT__Codex56-B__ORQ-26-GITHUB-AUTH-UNBLOCK-RUNBOOK__20260727T133951Z.json,checkin,2026-07-27T13:39:51Z,bfacb0f0c77aff503f7a104789c1fb77ebc1ceb22af73fd1597fead4b57265ac,ACTIVE,release-ledger:v1:ORQ-26:bfacb0f0c77aff503f7a104789c1fb77ebc1ceb22af73fd1597fead4b57265ac
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/CHECKOUT__Antigravity__ORQ26-GITHUB-AUTH-UNBLOCK-RUNBOOK-PEER-REVIEW__20260727T141547Z.json,checkin,2026-07-27T14:15:47Z,3eb40179a948348a0a8111735c47a28a071cf9d671d035a63664fe71c456ca0f,ACTIVE,release-ledger:v1:ORQ-26:3eb40179a948348a0a8111735c47a28a071cf9d671d035a63664fe71c456ca0f
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-github-auth-unblock-runbook-peer-review.md,evidence,2026-07-27T14:16:00Z,685388a593e486b6888030e0e9c056b9cdfdf07b8beb68746fd3b47d2c93dceb,ACTIVE,release-ledger:v1:ORQ-26:685388a593e486b6888030e0e9c056b9cdfdf07b8beb68746fd3b47d2c93dceb
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/checkins/CHECKOUT__Codex56-B__ORQ-26-GH-AUTH-STATUS__20260727T150530Z.json,checkin,2026-07-27T15:05:30Z,12987c4fd27141e687f86057a6fe0f6e00332feab0ce539e139d8cc3ceb3c1dc,ACTIVE,release-ledger:v1:ORQ-26:12987c4fd27141e687f86057a6fe0f6e00332feab0ce539e139d8cc3ceb3c1dc
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-ci-commit-manifest.md,evidence,NOT_MEASURED,f4d234135807b3b68345b0cbff66bb7a7050939e20daad3a758aa50836671b25,ACTIVE,release-ledger:v1:ORQ-26:f4d234135807b3b68345b0cbff66bb7a7050939e20daad3a758aa50836671b25
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-consumer-review.md,evidence,NOT_MEASURED,0097bdf0605791d6bb383c444a6778a7c6184b9559fabf68fa6bdf10664d2fc7,ACTIVE,release-ledger:v1:ORQ-26:0097bdf0605791d6bb383c444a6778a7c6184b9559fabf68fa6bdf10664d2fc7
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-contract-review.md,evidence,NOT_MEASURED,b34a164267c6be2398d28ebe9dc5022a14242224adc82d0636d7c0ed63e52625,ACTIVE,release-ledger:v1:ORQ-26:b34a164267c6be2398d28ebe9dc5022a14242224adc82d0636d7c0ed63e52625
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-db-gate-harness.md,evidence,NOT_MEASURED,72907e0ddefcab058d20c93ef2d93dfd089024930dffda95d4c5bab55bbc9938,ACTIVE,release-ledger:v1:ORQ-26:72907e0ddefcab058d20c93ef2d93dfd089024930dffda95d4c5bab55bbc9938
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-gate-preflight-peer-review.md,evidence,NOT_MEASURED,ee55cf303d222f747a115b9b0c2bf9da73e172c5262e0aa86a843d95cd96d793,ACTIVE,release-ledger:v1:ORQ-26:ee55cf303d222f747a115b9b0c2bf9da73e172c5262e0aa86a843d95cd96d793
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,evidence,NOT_MEASURED,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,ACTIVE,release-ledger:v1:ORQ-26:0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/orq26-gh-auth-status-readonly.md,evidence,NOT_MEASURED,7d4c94e456c0d091dac589c4d4cd9de9c2419a2298e277189d0c8bda2f057d19,ACTIVE,release-ledger:v1:ORQ-26:7d4c94e456c0d091dac589c4d4cd9de9c2419a2298e277189d0c8bda2f057d19
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-26,in_progress,urgent,NONE,BLOCKED_AUTH,Agy-P0-A8;Antigravity;Codex56#A;Codex56#B;Opus48#B,2026-07-27T10:20:00Z,2026-07-27T15:05:30Z,NOT_MEASURED,48,22,11,6,0,0,0,11,0,0,d2447183c5fb7d93c07ca4afdd86d4ab9ac374ee,NOT_READY,Human GitHub authentication owner + Codex56-TL/General-TL push authorizer,Provision secret-safe GitHub authentication and authorize exactly one new push of ci/orq26-db-gate; then consume immutable official CI results before any promotion.,ORQ-26 official CI -> ORQ-39 workflow/file-lock closure,"No GitHub auth, remote branch absent, no CI run; a second push requires new authorization.",.deploy-control/p0/evidence/gtl-orq26-official-ci-execution.md,0c6a7f5678249c0905e4563f9d3167149ea4a1c012aeed0f2e7088c1730a91f7,.deploy-control/p0/evidence/orq26-github-auth-unblock-runbook.md,evidence,NOT_MEASURED,a109b5720ea441493a701bf29a53ea70cf9b8b6941ac0f11c3f9a93a8ab44e68,ACTIVE,release-ledger:v1:ORQ-26:a109b5720ea441493a701bf29a53ea70cf9b8b6941ac0f11c3f9a93a8ab44e68
release-ledger.v1,2026-07-27T16:33:11Z,ORQ-32,cancelled,urgent,NONE,DONE_NONDEFECT_CANCELLED,Agy-P0-A8;Antigravity;Codex56#A;Kiro;Opus48#A,2026-07-27T13:39:00Z,2026-07-27T15:34:48Z,NOT_MEASURED,12,5,1,2,0,0,0,2,0,0,NONE,NOT_APPLICABLE,NONE (technical closure complete; Kanban already cancelled),No execution. Preserve cancelled status and the exact non-defect wording; do not rotate or create a handshake/rev secret.,Real credential work remains separate in ORQ-42/43/44 and ORQ-36,NONE for technical closure.,.deploy-control/p0/evidence/orq32-independent-closure-audit.md,c4172fb1fb0f1067c7256bcf3354a319d80a66d9c696f68e570b9f21132eef09,.deploy-control/p0/evidence/orq32-handshake-token-rotation-runbook.md,evidence,2026-07-27T13:39:00Z,5b8666634540b7b0b561e306d65314c6bb5e854ecfd2cfb5224e2d8c1ddffdfe,ACTIVE,release-ledger:v1:ORQ-32:5b8666634540b7b0b561e306d65314c6bb5e854ecfd2cfb5224e2d8c1ddffdfe
